Don’t Worry,Be Happy,188, Novelty Songs
The Hot Canary,288,Novelty Songs
Hot Diggity (Dog Ziggity Boom),288,Novelty Songs
How ’Ya Gonna Keep ‘em Down on the Farm? (After They’ve Seen Paree),291,Novelty Songs
I Said My Pajamas (And Put On My Pray’rs),320,Novelty Songs
I Wanna Be Loved by You,327,Novelty Songs
(If I Knew You Were Comin’) I'd’'ve Baked a Cake,358,Novelty Songs
I’m a Lonely Little Petunia (In an Onion Patch),341,Novelty Songs
I'm Gonna Sit Right Down and Write Myself a Letter,345,Novelty Songs
I'm Henry Vill,I Am,346, Novelty Songs
I've Got a Lovely Bunch of Cocoanuts,351,Novelty Songs
In the Navy,367,Novelty Songs
Is You Is,or Is You Ain't (Ma’ Baby),372, Novelty Songs
Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,391,Novelty Songs
Leader of the Laundromat,424,Novelty Songs
Let's All Sing Like the Birdies Sing,428,Novelty Songs
The Little Old Lady (From Pasadena),437,Novelty Songs
Lollipop,441,Novelty Songs
Love Potion Number 9,451,Novelty Songs
Mah-Na Mah-Na,463,Novelty Songs
Mairzy Doats,464,Novelty Songs
Mention My Name in Sheboygan,480,Novelty Songs
Mister Sandman,490,Novelty Songs
The Muppet Show Theme,502,Novelty Songs
My Girl Bill,508,Novelty Songs
The Name Game,520,Novelty Songs
One of Those Songs,550,Novelty Songs
Open the Door,Richard!,548, Novelty Songs
Piccolo Pete,565,Novelty Songs
Rockin’ Robin,595,Novelty Songs
Row,Row, Row,599, Novelty Songs
The Sheik of Araby,627,Novelty Songs
Shoo Fly Pie and Apple Pan Dowdy,634,Novelty Songs
Sioux City Sue,638,Novelty Songs
(Seven Little Girls) Sitting in the Back Seat,640,Novelty Songs
Standing on the Corner,670,Novelty Songs
The Stripper,682,Novelty Songs
Surfin’ Bird,694,Novelty Songs
A Swingin’ Safari,706,Novelty Songs
Ta-Ra-Ra-Boom-Der-E,705,Novelty Songs
That Naughty Waltz,716,Novelty Songs
There Is Nothin’ Like a Dame,723,Novelty Songs
Thoroughly Modern Millie,734,Novelty Songs
Thumbelina,740,Novelty Songs
Tie Me Kangaroo Down Sport,741,Novelty Songs
Tutti Frutti,758,Novelty Songs
The Twist,762,Novelty Songs
The Unbirthday Song,763,Novelty Songs
We Will Rock You,785,Novelty Songs
What Do You Do in the Infantry,793,Novelty Songs
When I’m Sixty-Four,801,Novelty Songs
Who Put the Bomp (In the Bomp Ba Bomp Ba Bomp),812,Novelty Songs
Wild Thing,816,Novelty Songs
Woody Woodpecker,828,Novelty Songs
Wooly Bully,828,Novelty Songs
Y.M.C.A.,837,Novelty Songs
Yakety Sax,832,Novelty Songs
Yellow Submarine,834,Novelty Songs
Ain't She Sweet,29,Singalongs
Anchors Aweigh,47,Singalongs
April Showers,57,Singalongs
By the Light of the Silvery Moon,111,Singalongs
Danny Boy,163,Singalongs
Down by the Old Mill Stream,189,Singalongs
Five Foot Two,Eyes of Blue,210, Singalongs
I Wonder Who’s Kissing Her Now,330,Singalongs
I’m Looking Over a Four Leaf Clover,348,Singalongs
I'm Sitting on Top of the World,347,Singalongs
It's a Long,Long Way to Tipperary,381, Singalongs
Let Me Call You Sweetheart,427,Singalongs
Margie,472,Singalongs
Miss America,487,Singalongs
Moonlight Bay,497,Singalongs
My Melancholy Baby,516,Singalongs
My Melody of Love,516,Singalongs
My Wild Irish Rose.,522,Singalongs
Oh! You Beautiful Doll,536,Singalongs
Over There,551,Singalongs
Peg o’ My Heart,562,Singalongs
Put Your Arms around Me,Honey,576, Singalongs
Ragtime Cowboy Joe,579,Singalongs
Row,Row, Row,599, Singalongs
Shine On,Harvest Moon,630, Singalongs
Show Me the Way to Go Home,637,Singalongs
Sometimes I’m Happy,656,Singalongs
Swanee,698,Singalongs
Ta-Ra-Ra-Boom-Der-E,705,Singalongs
Take Me Out to the Ball Game,707,Singalongs
That's a Plenty,716,Singalongs
This Is My Country,729,Singalongs
Too-Ra-Loo-Ra-Loo-Ral (That’s an Irish Lullaby),752,Singalongs
We Are the Champions,783,Singalongs
We Will Rock You,785,Singalongs
Wedding Bells (Are Breaking Up That Old Gang of Mine),786,Singalongs
What Have They Done to My Song,Ma?,794, Singalongs
When the Red,Red Robin Comes Bob, Bob Bobbin’ Along,803, Singalongs
When You're Smiling (The Whole World Smiles with You),805,Singalongs
Where Have All the Flowers Gone?,807,Singalongs
Y.M.C.A.,837,Singalongs
Yellow Submarine,834,Singalongs
You Made Me Love You (I Didn’t Want to Do It),845,Singalongs
Always,44,Songs in 3/4 Time
Around the World,61,Songs in 3/4 Time
Bluesette,96,Songs in 3/4 Time
Brush Up Your Shakespeare,107,Songs in 3/4 Time
Cara,Mia,123, Songs in 3/4 Time
Charmaine,129,Songs in 3/4 Time
Chim Chim Cher-ee,132,Songs in 3/4 Time
Close Every Door,138,Songs in 3/4 Time
Could I Have This Dance,147,Songs in 3/4 Time
Cruising Down the River,155,Songs in 3/4 Time
Daddy’s Little Boy,158,Songs in 3/4 Time
Daddy’s Little Girl,158,Songs in 3/4 Time
Delilah,169,Songs in 3/4 Time
Down by the Old Mill Stream,189,Songs in 3/4 Time
Falling In Love Again,206,Songs in 3/4 Time
Forty-Five Minutes from Broadway,219,Songs in 3/4 Time
God Help the Outcasts,234,Songs in 3/4 Time
Goodnight My Someone,243,Songs in 3/4 Time
Gravy Waltz,243,Songs in 3/4 Time
Hot Diggity (Dog Ziggity Boom,288,Songs in 3/4 Time
How Much Is That Doggie in the Window,292,Songs in 3/4 Time
I Wonder Who's Kissing Her Now,330,Songs in 3/4 Time
If You Go Away,359,Songs in 3/4 Time
If You Were the Only Girl in the World _ 364 In a Little Spanish Town. (‘Twas on a Night Like This),361,Songs in 3/4 Time
The Inch Worm,366,Songs in 3/4 Time
It’s a Big Wide Wonderful World,379,Songs in 3/4 Time
Ivory Tower,392,Songs in 3/4 Time
Jesse,393,Songs in 3/4 Time
The Last Waltz,413,Songs in 3/4 Time
The Last Word in Lonesome Is Me,414,Songs in 3/4 Time
Let Me Call You Sweetheart,427,Songs in 3/4 Time
Lollipops and Roses,439,Songs in 3/4 Time
Lucille,456,Songs in 3/4 Time
Mammas Don't Let Your Babies Grow Up to Be Cowboys,470,Songs in 3/4 Time
Mexicali Rose,484,Songs in 3/4 Time
The Missouri Waltz,489,Songs in 3/4 Time
The Moon of Manakoora,497,Songs in 3/4 Time
Mull of Kintyre,501,Songs in 3/4 Time
My Coloring Book,504,Songs in 3/4 Time
My Hero,511,Songs in 3/4 Time
My Wild Irish Rose,522,Songs in 3/4 Time
(You Make Me Feel Like) A Natural Woman,523,Songs in 3/4 Time
Nature Boy,524,Songs in 3/4 Time
Norwegian Wood,532,Songs in 3/4 Time
Now Is the Hour,532,Songs in 3/4 Time
On Golden Pond,540,Songs in 3/4 Time
Once upon a Summertime,544,Songs in 3/4 Time
The Petite Waltz,560,Songs in 3/4 Time
Pigalle,565,Songs in 3/4 Time
Pittsburgh,Pennsylvania,564, Songs in 3/4 Time
The Rainbow Connection,580,Songs in 3/4 Time
Reach Out and Touch (Somebody's Hand),585,Songs in 3/4 Time
She's Always a Woman,626,Songs in 3/4 Time
Somewhere,My Love,660, Songs in 3/4 Time
Song of India,660,Songs in 3/4 Time
Sweet Violets,705,Songs in 3/4 Time
The Sweetheart of Sigma Chi,695,Songs in 3/4 Time
Sweethearts,699,Songs in 3/4 Time
Take Me Out to the Ball Game,707,Songs in 3/4 Time
Tammy,713,Songs in 3/4 Time
A Taste of Honey,714,Songs in 3/4 Time
Tenderly,715,Songs in 3/4 Time
That Naughty Waltz,716,Songs in 3/4 Time
Three Times a Lady,737,Songs in 3/4 Time
Too-Ra-Loo-Ra-Loo-Ral (That's an Irish Lullaby),752,Songs in 3/4 Time
Under Paris Skies,764,Songs in 3/4 Time
Vaya Con Dios,771,Songs in 3/4 Time
What the World Needs Now Is Love,797,Songs in 3/4 Time
When I Need You,800,Songs in 3/4 Time
Where Is Your Heart,805,Songs in 3/4 Time
Who Needs You?,811,Songs in 3/4 Time
Why Me?,815,Songs in 3/4 Time
Wonderful Copenhagen,826,Songs in 3/4 Time
You Always Hurt the One You Love,838,Songs in 3/4 Time
You Don’t Own Me,848,Songs in 3/4 Time
You're Breaking My Heart,843,Songs in 3/4 Time
